"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2021","2","A","골목상권","1000791","난곡로34길","818","394","424","9","105","170","199","250","85","7","41","88","92","115","51","2","64","82","107","135","34"
"2021","2","A","골목상권","1000687","국회대로56길","7059","4101","2958","19","1498","1616","1611","1355","960","8","503","894","1064","912","720","11","995","722","547","443","240"
"2021","2","A","골목상권","1000430","진흥로1길","3173","1417","1756","4","333","557","870","870","539","0","110","254","400","372","281","4","223","303","470","498","258"
"2021","2","A","골목상권","1000357","도당로19길","1552","583","969","3","174","260","433","537","145","3","86","151","140","127","76","0","88","109","293","410","69"
"2021","2","A","골목상권","1000355","도당로13가길","742","396","346","1","86","149","193","177","136","1","41","79","88","97","90","0","45","70","105","80","46"
"2021","2","A","골목상권","1000511","곰달래로5길","2566","1425","1141","4","268","481","549","681","583","2","114","246","271","409","383","2","154","235","278","272","200"
"2021","2","A","골목상권","1000509","곰달래로2길","2257","1536","721","7","230","371","520","739","390","3","127","237","340","512","317","4","103","134","180","227","73"
"2021","2","A","골목상권","1000431","통일로69길","1346","637","709","8","153","255","386","330","214","7","69","128","175","134","124","1","84","127","211","196","90"
"2021","2","A","골목상권","1000406","연서로29길","2086","818","1268","9","331","486","525","473","262","6","84","193","201","183","151","3","247","293","324","290","111"
"2021","2","A","골목상권","1000527","목동중앙북로16길","4358","2547","1811","4","563","963","1287","1088","453","3","237","480","842","697","288","1","326","483","445","391","165"
"2021","2","A","골목상권","1000906","도산대로23길","14193","7539","6654","72","3880","4164","3152","1888","1037","21","1401","2263","1986","1139","729","51","2479","1901","1166","749","308"
"2021","2","A","골목상권","1000535","신월로20길","1527","957","570","4","142","247","376","387","371","1","63","127","219","235","312","3","79","120","157","152","59"
"2021","2","A","골목상권","1000548","중앙로55길","2507","1271","1236","9","217","443","656","756","426","8","101","261","324","332","245","1","116","182","332","424","181"
"2021","2","A","골목상권","1000597","양천로73가길","3841","2556","1285","6","468","916","933","886","632","5","216","579","604","617","535","1","252","337","329","269","97"
"2021","2","A","골목상권","1000530","목동중앙서로8가길","3429","1541","1888","4","775","990","813","625","222","2","162","421","430","357","169","2","613","569","383","268","53"
"2021","2","A","골목상권","1000531","신목로2길","12127","6779","5348","66","2275","3961","3073","2106","646","31","881","2114","1895","1374","484","35","1394","1847","1178","732","162"
"2021","2","A","골목상권","1000020","지봉로8길","1900","811","1089","4","226","368","551","466","285","0","63","141","194","232","181","4","163","227","357","234","104"
"2021","2","A","골목상권","1000205","전농로4길","4531","3351","1180","21","816","1152","1084","816","642","20","613","873","800","557","488","1","203","279","284","259","154"
"2021","2","A","골목상권","1000938","학동로6길","12693","8132","4561","39","2720","4024","2934","1885","1091","26","1436","2695","2021","1219","735","13","1284","1329","913","666","356"
"2021","2","A","골목상권","1000775","장승배기로10길","2989","1629","1360","14","453","643","709","723","447","8","284","369","374","340","254","6","169","274","335","383","193"
"2021","2","A","골목상권","1000581","국회대로7길","3300","1523","1777","3","685","796","697","710","409","2","176","352","364","372","257","1","509","444","333","338","152"
"2021","2","A","골목상권","1000652","중앙로15길","1933","1250","683","4","260","436","459","525","249","2","164","302","293","302","187","2","96","134","166","223","62"
"2021","2","A","골목상권","1000673","시흥대로141길","2749","1758","991","11","335","507","624","710","562","1","182","304","358","472","441","10","153","203","266","238","121"
"2021","2","A","골목상권","1000868","사평대로57길","9692","5277","4415","23","2181","2959","2377","1412","740","3","729","1591","1581","861","512","20","1452","1368","796","551","228"
"2021","2","A","골목상권","1000876","언남길","15684","10674","5010","57","2338","4446","4140","2875","1828","31","1297","3069","2963","1936","1378","26","1041","1377","1177","939","450"
"2021","2","A","골목상권","1000625","공원로6가길","6922","4441","2481","32","1107","1791","1942","1338","712","25","618","1156","1274","878","490","7","489","635","668","460","222"
"2021","2","A","골목상권","1000776","장승배기로19길","2239","1229","1010","2","386","493","520","518","320","1","253","268","252","270","185","1","133","225","268","248","135"
"2021","2","A","골목상권","1000771","여의대방로22나길","18445","11776","6669","50","3585","3615","2945","4402","3848","26","2813","2950","1896","2090","2001","24","772","665","1049","2312","1847"
"2021","2","A","골목상권","1000662","독산로50길","969","596","373","9","148","191","288","236","97","6","89","132","169","128","72","3","59","59","119","108","25"
"2021","2","A","골목상권","1000750","사당로23길","2564","1477","1087","2","375","669","724","589","205","0","155","372","462","340","148","2","220","297","262","249","57"
"2021","2","A","골목상권","1000365","도봉로169나길","1230","878","352","2","64","188","229","399","348","1","24","106","144","296","307","1","40","82","85","103","41"
"2021","2","A","골목상권","1000737","대방동27길","6476","4371","2105","8","1104","1427","1274","1795","868","4","608","983","873","1329","574","4","496","444","401","466","294"
"2021","2","A","골목상권","1000725","여의대방로61길","2949","1404","1545","7","608","751","745","478","360","1","203","349","366","243","242","6","405","402","379","235","118"
"2021","2","A","골목상권","1000778","흑석로13길","910","490","420","1","116","197","247","209","140","0","50","108","131","112","89","1","66","89","116","97","51"
"2021","2","A","골목상권","1000763","서달로14길","539","257","282","1","64","98","142","136","98","0","19","40","63","71","64","1","45","58","79","65","34"
"2021","2","A","골목상권","1000939","학동로77길","18382","7897","10485","81","3931","5147","4568","2902","1753","37","1378","2278","1797","1338","1069","44","2553","2869","2771","1564","684"
"2021","2","A","골목상권","1000219","휘경로23길","614","320","294","1","67","110","160","169","107","1","22","58","78","92","69","0","45","52","82","77","38"
"2021","2","A","골목상권","1000317","노해로33길","1032","522","510","1","143","197","273","255","163","0","44","97","126","133","122","1","99","100","147","122","41"
"2021","2","A","골목상권","1000941","동남로20길","4695","2916","1779","21","772","1191","1068","1071","572","17","453","774","664","598","410","4","319","417","404","473","162"
"2021","2","A","골목상권","1000501","월드컵로25길","1959","1087","872","2","220","387","547","456","347","1","108","213","284","253","228","1","112","174","263","203","119"
"2021","2","A","골목상권","1000984","성안로3길","15719","10725","4994","40","1806","3158","3398","4069","3248","17","1034","1960","2222","2972","2520","23","772","1198","1176","1097","728"
"2021","2","A","골목상권","1000953","백제고분로50길","17443","9418","8025","47","2805","3940","3800","4087","2764","34","1485","2586","2121","1690","1502","13","1320","1354","1679","2397","1262"
"2021","2","A","골목상권","1000010","성균관로5길","1914","1040","874","15","346","469","424","374","286","11","118","211","252","253","195","4","228","258","172","121","91"
"2021","2","A","골목상권","1000024","창신길","773","266","507","2","118","150","173","195","135","1","25","45","76","70","49","1","93","105","97","125","86"
"2021","2","A","골목상권","1000110","성수일로6길","19921","12818","7103","79","3614","5323","4621","3601","2683","56","2042","3547","3112","2240","1821","23","1572","1776","1509","1361","862"
"2021","2","A","골목상권","1000032","다산로38길","2273","1114","1159","11","398","551","534","446","333","4","128","219","275","260","228","7","270","332","259","186","105"
"2021","2","A","골목상권","1000248","면목로78길","2567","1467","1100","3","353","606","757","571","277","0","176","401","378","294","218","3","177","205","379","277","59"
"2021","2","A","골목상권","1000271","동소문로2길","2629","1268","1361","8","361","575","735","574","376","5","162","334","362","209","196","3","199","241","373","365","180"
"2021","2","A","골목상권","1000268","동소문로13길","15530","8923","6607","61","2321","3756","4947","2768","1677","27","1042","2114","3047","1895","798","34","1279","1642","1900","873","879"
"2021","2","A","골목상권","1000225","공릉로12가길","1387","675","712","5","120","302","379","375","206","1","41","141","168","184","140","4","79","161","211","191","66"
"2021","2","A","골목상권","1000464","독막로32길","5866","3312","2554","13","738","1526","1597","1417","575","10","314","725","890","950","423","3","424","801","707","467","152"
"2021","2","A","골목상권","1000781","관악로14길","6902","3781","3121","24","1181","2103","1553","1366","675","13","463","1100","860","849","496","11","718","1003","693","517","179"
"2021","2","A","골목상권","1000206","제기로21길","2839","1722","1117","3","462","786","682","637","269","2","167","399","457","465","232","1","295","387","225","172","37"
"2021","2","A","골목상권","1000940","거마로20길","1829","931","898","2","188","363","494","501","281","0","86","175","205","240","225","2","102","188","289","261","56"
"2021","2","A","골목상권","1000970","고덕로61길","1417","657","760","0","141","288","399","394","195","0","55","130","168","181","123","0","86","158","231","213","72"
"2021","2","A","골목상권","1001003","천호대로162길","3635","2072","1563","6","405","532","675","667","1350","2","221","281","341","374","853","4","184","251","334","293","497"
"2021","2","A","골목상권","1000985","암사길","3278","1991","1287","6","444","762","786","823","457","1","218","474","449","539","310","5","226","288","337","284","147"
"2021","2","A","골목상권","1000978","상암로14길","2439","1204","1235","1","252","422","520","471","773","1","82","217","260","224","420","0","170","205","260","247","353"
"2021","2","A","골목상권","1000968","고덕로10길","3507","1517","1990","3","312","511","710","863","1108","2","130","290","342","281","472","1","182","221","368","582","636"
"2021","2","A","골목상권","1000060","소월로20길","2112","1428","684","0","196","392","707","673","144","0","77","220","527","502","102","0","119","172","180","171","42"
"2021","2","A","골목상권","1000114","아차산로15길","12223","8023","4200","52","1906","3102","3255","2484","1424","41","1007","2064","2204","1616","1091","11","899","1038","1051","868","333"
"2021","2","A","골목상권","1000043","청구로1길","3640","1960","1680","6","508","951","871","792","512","3","172","478","531","479","297","3","336","473","340","313","215"
"2021","2","A","골목상권","1000102","사근동길","2512","1782","730","2","144","443","815","743","365","2","54","289","563","579","295","0","90","154","252","164","70"
"2021","2","A","골목상권","1000028","난계로11길","2321","1306","1015","5","366","628","595","452","275","4","181","347","311","260","203","1","185","281","284","192","72"
"2021","2","A","골목상권","1000153","아차산로55길","6399","3241","3158","11","462","1050","1872","2133","871","8","211","550","1006","966","500","3","251","500","866","1167","371"
"2021","2","A","골목상권","1000255","신내로7가길","2885","1702","1183","7","421","599","614","650","594","4","252","346","321","339","440","3","169","253","293","311","154"
"2021","2","A","골목상권","1000253","사가정로42길","1480","984","496","2","143","326","437","379","193","2","79","194","297","268","144","0","64","132","140","111","49"
"2021","2","A","골목상권","1000451","충정로4길","10911","6497","4414","17","1800","3206","2959","2041","888","11","900","1947","1794","1228","617","6","900","1259","1165","813","271"
"2021","2","A","골목상권","1000308","한천로76길","1061","657","404","2","138","204","254","283","180","0","66","104","141","203","143","2","72","100","113","80","37"
"2021","2","A","골목상권","1000222","겸재로29길","2514","1442","1072","3","356","591","717","548","299","0","154","393","354","299","242","3","202","198","363","249","57"
"2021","2","A","골목상권","1000223","겸재로36길","1894","1125","769","2","224","410","491","451","316","1","99","235","263","282","245","1","125","175","228","169","71"
"2021","2","A","골목상권","1000266","돌곶이로41길","578","281","297","5","93","145","159","113","63","3","42","78","81","42","35","2","51","67","78","71","28"
"2021","2","A","골목상권","1000304","종암로5길","976","488","488","0","107","230","308","227","104","0","37","97","153","139","62","0","70","133","155","88","42"
"2021","2","A","골목상권","1000332","삼양로54길","1233","592","641","2","94","151","242","315","429","2","29","62","121","168","210","0","65","89","121","147","219"
"2021","2","A","골목상권","1000082","한강대로7길","9300","5247","4053","15","1043","2286","3042","2124","790","7","453","1206","1646","1405","530","8","590","1080","1396","719","260"
"2021","2","A","골목상권","1000704","도신로29길","1719","1132","587","6","200","400","496","391","226","4","96","271","345","264","152","2","104","129","151","127","74"
"2021","2","A","골목상권","1000490","신촌로30길","1379","724","655","2","346","446","283","177","125","1","133","247","148","106","89","1","213","199","135","71","36"
"2021","2","A","골목상권","1000460","대흥로28길","947","375","572","2","105","198","264","236","142","1","26","55","84","118","91","1","79","143","180","118","51"
"2021","2","A","골목상권","1000470","동교로38길","4017","2115","1902","12","763","1016","954","794","478","8","301","513","522","438","333","4","462","503","432","356","145"
"2021","2","A","골목상권","1000695","대림로34길","4794","3313","1481","17","573","1130","1337","1040","697","5","302","803","978","691","534","12","271","327","359","349","163"
"2021","2","A","골목상권","1000825","은천로25길","1614","689","925","1","259","404","464","313","173","0","76","186","206","138","83","1","183","218","258","175","90"
"2021","2","A","골목상권","1000840","양산길","658","370","288","1","97","127","198","167","68","0","47","70","118","92","43","1","50","57","80","75","25"
"2021","2","A","골목상권","1000162","자양로50길","3389","2111","1278","55","516","563","871","921","463","24","288","333","588","579","299","31","228","230","283","342","164"
"2021","2","A","골목상권","1000009","삼청로5길","8686","7310","1376","1","1103","2426","2948","1866","342","0","848","1946","2550","1663","303","1","255","480","398","203","39"
"2021","2","A","골목상권","1000008","북촌로5나길","9434","7676","1758","1","1173","2620","3126","2003","511","0","866","2010","2638","1731","431","1","307","610","488","272","80"
"2021","2","A","골목상권","1000125","한림말3길","4514","1697","2817","5","1162","1329","1012","717","289","0","285","463","467","332","150","5","877","866","545","385","139"
"2021","2","A","골목상권","1000047","퇴계로56길","46130","22957","23173","475","13559","12158","9834","7281","2823","195","6451","7253","5636","2525","897","280","7108","4905","4198","4756","1926"
"2021","2","A","골목상권","1000103","상원12길","4697","3328","1369","19","695","908","930","1048","1097","14","419","634","651","746","864","5","276","274","279","302","233"
"2021","2","A","골목상권","1000252","봉화산로56길","6034","3615","2419","7","777","1325","1309","1525","1091","6","404","672","687","972","874","1","373","653","622","553","217"
"2021","2","A","골목상권","1000314","화랑로40길","2188","1476","712","1","140","177","301","419","1150","0","52","85","162","259","918","1","88","92","139","160","232"
"2021","2","A","골목상권","1000302","종암로21길","21348","11507","9841","61","1725","5284","7395","5936","947","12","757","1915","3385","4717","721","49","968","3369","4010","1219","226"
"2021","2","A","골목상권","1000303","종암로24가길","1829","1059","770","2","233","409","426","551","208","0","115","271","248","336","89","2","118","138","178","215","119"
"2021","2","A","골목상권","1000310","화랑로14길","3348","2039","1309","3","554","1083","785","586","337","0","266","704","461","360","248","3","288","379","324","226","89"
"2021","2","A","골목상권","1000456","홍연길","2909","1921","988","55","808","746","494","546","260","30","461","584","302","346","198","25","347","162","192","200","62"
"2021","2","A","골목상권","1000482","성미산로1길","7338","4500","2838","19","916","1345","1544","1879","1635","11","463","915","1012","927","1172","8","453","430","532","952","463"
"2021","2","A","골목상권","1000475","망원로11길","6899","4290","2609","16","825","1251","1414","1794","1599","8","432","864","941","892","1153","8","393","387","473","902","446"
"2021","2","A","골목상권","1000502","월드컵로36길","2648","1228","1420","9","317","493","697","735","397","5","115","244","323","308","233","4","202","249","374","427","164"
"2021","2","A","골목상권","1000368","도봉산길","1275","888","387","0","43","90","247","427","468","0","15","52","178","333","310","0","28","38","69","94","158"
"2021","2","A","골목상권","1000423","증산로15길","1952","1466","486","3","198","393","502","526","330","3","141","289","360","382","291","0","57","104","142","144","39"
"2021","2","A","골목상권","1000853","동광로12길","16378","7732","8646","41","2860","3929","4673","3062","1813","19","968","1743","2280","1575","1147","22","1892","2186","2393","1487","666"
"2021","2","A","골목상권","1000870","서초대로23길","14565","9691","4874","43","2337","3705","3867","3085","1528","22","1049","2314","2748","2370","1188","21","1288","1391","1119","715","340"
"2021","2","A","골목상권","1000869","서초대로15길","9192","5518","3674","30","1668","2228","2112","1684","1470","19","709","1313","1305","1049","1123","11","959","915","807","635","347"
"2021","2","A","골목상권","1000936","학동로38길","25586","17465","8121","61","4794","7446","6044","3990","3251","17","2220","4888","4642","3174","2524","44","2574","2558","1402","816","727"
"2021","2","A","골목상권","1000211","천호대로45길","3003","1572","1431","4","394","735","773","837","260","3","173","340","347","530","179","1","221","395","426","307","81"
"2021","2","A","골목상권","1001009","천호옛길","6064","3635","2429","9","803","1428","1488","1645","691","5","447","723","830","1088","542","4","356","705","658","557","149"
"2021","2","A","골목상권","1000989","양재대로133길","3249","1749","1500","13","410","679","812","756","579","2","171","377","420","405","374","11","239","302","392","351","205"
"2021","2","A","골목상권","1000118","왕십리로26길","6654","3331","3323","18","1042","1228","1446","1783","1137","4","381","706","866","893","481","14","661","522","580","890","656"
"2021","2","A","골목상권","1000437","명지대길","3551","2329","1222","30","580","1061","886","691","303","26","350","746","591","413","203","4","230","315","295","278","100"
"2021","2","A","골목상권","1000816","신림로11길","2928","2185","743","3","448","733","802","692","250","1","273","511","640","557","203","2","175","222","162","135","47"
"2021","2","A","골목상권","1000549","지양로7길","2827","1640","1187","3","253","384","528","705","954","3","148","238","319","415","517","0","105","146","209","290","437"
"2021","2","A","골목상권","1000083","한강대로88길","3952","1815","2137","11","649","1471","1056","506","259","4","167","568","572","327","177","7","482","903","484","179","82"
"2021","2","A","골목상권","1000735","국사봉길","1329","794","535","0","156","279","375","333","186","0","89","167","226","187","125","0","67","112","149","146","61"
"2021","2","A","골목상권","1000674","시흥대로150길","2340","1417","923","11","307","444","603","596","379","2","156","255","331","374","299","9","151","189","272","222","80"
"2021","2","A","골목상권","1000619","경인로35길","3129","1831","1298","12","258","628","829","788","614","10","132","353","463","446","427","2","126","275","366","342","187"
"2021","2","A","골목상권","1000808","법원단지9길","902","487","415","10","108","180","219","248","137","7","39","95","115","142","89","3","69","85","104","106","48"
"2021","2","A","골목상권","1000446","응암로1길","3491","1774","1717","7","541","903","813","720","507","3","175","500","462","351","283","4","366","403","351","369","224"
"2021","2","A","골목상권","1000412","은평로10길","2810","1504","1306","6","287","449","620","714","734","4","131","216","311","338","504","2","156","233","309","376","230"
"2021","2","A","골목상권","1000415","은평로3길","2891","1471","1420","3","254","536","804","767","527","1","96","257","390","370","357","2","158","279","414","397","170"
"2021","2","A","골목상권","1000405","연서로28길","2622","1207","1415","11","448","580","692","556","335","6","144","281","297","265","214","5","304","299","395","291","121"
"2021","2","A","골목상권","1000516","남부순환로79길","1692","1022","670","2","120","245","415","542","368","0","52","135","225","326","284","2","68","110","190","216","84"
"2021","2","A","골목상권","1000397","수색로18길","570","385","185","0","61","95","137","169","108","0","25","54","96","122","88","0","36","41","41","47","20"
"2021","2","A","골목상권","1000215","한천로33길","3866","2281","1585","44","1555","669","619","604","375","25","889","443","365","303","256","19","666","226","254","301","119"
"2021","2","A","골목상권","1000199","장한로27가길","5462","2697","2765","50","1892","1073","1078","938","431","31","977","583","448","388","270","19","915","490","630","550","161"
"2021","2","A","골목상권","1000508","곰달래로10길","2455","1620","835","7","239","416","579","788","426","4","126","267","371","520","332","3","113","149","208","268","94"
"2021","2","A","골목상권","1000410","연서로41길","2016","1078","938","1","100","185","246","350","1134","0","42","105","102","176","653","1","58","80","144","174","481"
"2021","2","A","골목상권","1000526","목동중앙본로7길","1797","936","861","4","178","368","433","510","304","4","74","204","205","262","187","0","104","164","228","248","117"
"2021","2","A","골목상권","1000418","응암로13길","1445","689","756","2","130","245","361","401","306","1","40","79","135","204","230","1","90","166","226","197","76"
"2021","2","A","골목상권","1000545","중앙로45길","3498","2631","867","7","219","369","584","690","1629","2","100","196","307","489","1537","5","119","173","277","201","92"
"2021","2","A","골목상권","1000522","목동로9길","3502","1840","1662","9","474","817","876","787","539","6","193","430","467","419","325","3","281","387","409","368","214"
"2021","2","A","골목상권","1000593","양천로24길","1923","1097","826","6","242","403","499","508","265","5","130","249","270","267","176","1","112","154","229","241","89"
"2021","2","A","골목상권","1000610","개봉로17길","4721","2485","2236","38","1140","1373","992","856","322","20","640","925","436","272","192","18","500","448","556","584","130"
"2021","2","A","골목상권","1000577","공항대로59길","5310","3325","1985","18","847","1253","1193","1161","838","13","380","761","731","777","663","5","467","492","462","384","175"
"2021","2","A","골목상권","1000565","강서로5라길","1890","1096","794","2","190","367","491","500","340","2","100","215","266","260","253","0","90","152","225","240","87"
"2021","2","A","골목상권","1000649","신도림로13길","4873","3666","1207","8","483","1532","1346","976","528","7","274","1166","1084","739","396","1","209","366","262","237","132"
"2021","2","A","골목상권","1000555","강서로17가길","1813","1078","735","5","151","300","482","566","309","3","65","172","258","359","221","2","86","128","224","207","88"
"2021","2","A","골목상권","1000567","개화동로23길","33039","17452","15587","6","5602","10936","8956","6162","1377","3","1294","4523","5237","5403","992","3","4308","6413","3719","759","385"
"2021","2","A","골목상권","1000641","도림로6길","6429","3922","2507","27","1035","1625","1619","1139","984","17","516","990","1001","717","681","10","519","635","618","422","303"
"2021","2","A","골목상권","1000835","청림3길","3726","2032","1694","5","570","1164","1162","590","235","4","250","635","647","337","159","1","320","529","515","253","76"
"2021","2","A","골목상권","1000760","상도로61길","3697","2231","1466","2","394","1053","1227","711","310","1","181","582","728","474","265","1","213","471","499","237","45"
"2021","2","A","골목상권","1000569","곰달래로25길","1684","862","822","4","226","323","432","439","260","4","93","173","200","216","176","0","133","150","232","223","84"
"2021","2","A","골목상권","1000679","시흥대로63길","4531","2302","2229","14","696","1219","1043","1045","514","9","287","547","499","618","342","5","409","672","544","427","172"
"2021","2","A","골목상권","1000634","구로중앙로28길","11038","7181","3857","17","1421","2453","2823","2514","1810","11","859","1802","1962","1466","1081","6","562","651","861","1048","729"
"2021","2","A","골목상권","1000633","구로중앙로19길","5187","2873","2314","7","627","1401","1218","1332","602","3","283","752","655","825","355","4","344","649","563","507","247"
"2021","2","A","골목상권","1000655","가산로5길","9154","5413","3741","23","1390","2300","2163","1803","1475","18","787","1411","1336","1023","838","5","603","889","827","780","637"
"2021","2","A","골목상권","1000859","마방로2길","11756","8032","3724","54","1886","3149","2959","2368","1340","30","1016","2143","2116","1678","1049","24","870","1006","843","690","291"
"2021","2","A","골목상권","1000722","여의대방로35길","3514","2250","1264","10","543","813","758","681","709","6","255","551","506","431","501","4","288","262","252","250","208"
"2021","2","A","골목상권","1000747","사당로16가길","2654","1356","1298","4","250","442","656","587","715","1","100","198","276","290","491","3","150","244","380","297","224"
"2021","2","A","골목상권","1000769","양녕로26길","1882","1191","691","3","208","407","440","527","297","2","106","241","296","399","147","1","102","166","144","128","150"
"2021","2","A","골목상권","1000855","동광로39길","83553","76161","7392","42","8224","17347","22130","32757","3053","22","6604","15010","20184","31684","2657","20","1620","2337","1946","1073","396"
"2021","2","A","골목상권","1000786","구암길","1433","682","751","1","240","383","445","255","109","1","74","172","224","138","73","0","166","211","221","117","36"
"2021","2","A","골목상권","1000774","여의대방로46길","6848","3977","2871","21","1161","2066","1822","1195","583","6","496","1267","1140","684","384","15","665","799","682","511","199"
"2021","2","A","골목상권","1000768","신대방길","5744","3165","2579","19","1364","1446","1297","971","647","13","504","867","791","542","448","6","860","579","506","429","199"
"2021","2","A","골목상권","1000874","서초대로8길","8398","4185","4213","32","1337","2073","2131","1627","1198","17","529","1029","1017","810","783","15","808","1044","1114","817","415"
"2021","2","A","골목상권","1000887","강남대로136길","21883","13083","8800","48","4879","7114","5169","3066","1607","20","2064","4299","3523","2024","1153","28","2815","2815","1646","1042","454"
"2021","2","A","골목상권","1000892","개포로82길","5032","3679","1353","5","764","1532","1246","879","606","3","466","1136","933","639","502","2","298","396","313","240","104"
"2021","2","A","골목상권","1000025","통일로12길","1099","504","595","9","253","305","259","176","97","8","83","129","128","87","69","1","170","176","131","89","28"
"2021","2","A","골목상권","1000993","올림픽로48길","21487","15997","5490","42","2391","5926","5023","4923","3182","17","1466","4348","3830","3837","2499","25","925","1578","1193","1086","683"
"2021","2","A","골목상권","1000249","봉우재로33길","2885","1792","1093","6","408","726","863","553","329","3","226","499","471","322","271","3","182","227","392","231","58"
"2021","2","A","골목상권","1000278","삼선교로10길","2448","1319","1129","4","222","314","722","727","459","2","76","134","409","421","277","2","146","180","313","306","182"
"2021","2","A","골목상권","1000321","도봉로18길","1442","705","737","7","132","243","417","378","265","6","39","87","162","199","212","1","93","156","255","179","53"
"2021","2","A","골목상권","1000504","월드컵로8길","11509","5833","5676","65","2414","3563","2751","1693","1023","44","994","1657","1451","962","725","21","1420","1906","1300","731","298"
"2021","2","A","골목상권","1000381","동일로242길","1655","907","748","4","185","318","384","419","345","4","87","188","203","233","192","0","98","130","181","186","153"
"2021","2","A","골목상권","1000181","망우로21길","2985","1539","1446","4","476","624","771","769","341","1","138","335","448","437","180","3","338","289","323","332","161"
"2021","2","A","골목상권","1000168","경희대로3길","1887","985","902","3","421","627","363","278","195","2","150","306","216","169","142","1","271","321","147","109","53"
"2021","2","A","골목상권","1000371","방학로5길","1988","902","1086","4","311","470","491","452","260","2","93","231","236","191","149","2","218","239","255","261","111"
"2021","2","A","골목상권","1000369","방학로10길","1322","623","699","3","143","331","353","297","195","2","49","153","162","134","123","1","94","178","191","163","72"
"2021","2","A","골목상권","1000999","진황도로27길","5557","2819","2738","10","881","1020","1035","997","1614","7","261","431","524","506","1090","3","620","589","511","491","524"
"2021","2","A","골목상권","1000943","백제고분로21길","14733","9943","4790","35","2165","3401","3692","3281","2159","21","1190","2315","2645","2234","1538","14","975","1086","1047","1047","621"
"2021","2","A","골목상권","1000979","상암로4길","2356","1216","1140","3","226","414","513","435","765","2","78","218","271","230","417","1","148","196","242","205","348"
"2021","2","A","골목상권","1000987","양재대로116길","3352","1569","1783","11","364","503","762","986","726","7","191","305","370","330","366","4","173","198","392","656","360"
"2021","2","A","골목상권","1000366","도봉로181길","749","388","361","0","59","110","179","202","199","0","13","51","75","106","143","0","46","59","104","96","56"
"2021","2","A","골목상권","1000095","마조로16길","1505","918","587","1","177","277","358","417","275","1","78","162","206","264","207","0","99","115","152","153","68"
"2021","2","A","골목상권","1000051","녹사평대로26길","6173","3582","2591","31","1164","1704","1560","1176","538","18","527","929","944","791","373","13","637","775","616","385","165"
"2021","2","A","골목상권","1000131","광나루로40길","1969","1079","890","3","238","444","549","492","243","1","97","227","302","276","176","2","141","217","247","216","67"
"2021","2","A","골목상권","1000129","광나루로36길","2682","1763","919","3","398","720","634","630","297","1","216","459","407","436","244","2","182","261","227","194","53"
"2021","2","A","골목상권","1000154","아차산로65길","5416","3292","2124","9","825","1240","1171","1078","1093","3","489","877","821","559","543","6","336","363","350","519","550"
"2021","2","A","골목상권","1000230","동일로112길","4163","2571","1592","5","455","878","1184","921","720","0","216","554","654","565","582","5","239","324","530","356","138"
"2021","2","A","골목상권","1000275","보문로26길","1538","813","725","1","285","437","401","268","146","0","127","270","209","121","86","1","158","167","192","147","60"
"2021","2","A","골목상권","1000305","지봉로20길","7371","5614","1757","7","803","2211","1513","1469","1368","2","447","1781","1218","1191","975","5","356","430","295","278","393"
"2021","2","A","골목상권","1000345","인수봉로79길","2108","1156","952","6","278","520","511","519","274","6","117","278","273","275","207","0","161","242","238","244","67"
"2021","2","A","골목상권","1000283","솔샘로6길","912","567","345","0","69","143","230","271","199","0","25","73","132","188","149","0","44","70","98","83","50"
"2021","2","A","골목상권","1000296","장위로50길","2540","1674","866","6","201","300","339","457","1237","2","67","159","170","269","1007","4","134","141","169","188","230"
"2021","2","A","골목상권","1000324","도봉로76길","4137","2376","1761","5","482","796","901","1078","875","1","210","455","513","657","540","4","272","341","388","421","335"
"2021","2","A","골목상권","1000489","신촌로28가길","752","296","456","1","103","194","203","152","99","1","32","69","62","63","69","0","71","125","141","89","30"
"2021","2","A","골목상권","1000499","월드컵로16길","5122","2926","2196","8","667","1007","1290","994","1156","6","275","518","675","560","892","2","392","489","615","434","264"
"2021","2","A","골목상권","1000483","성미산로32길","2558","1512","1046","6","463","625","587","513","364","5","196","354","324","336","297","1","267","271","263","177","67"
"2021","2","A","골목상권","1000721","양평로28길","4121","2648","1473","9","479","886","1062","1067","618","5","262","568","640","676","497","4","217","318","422","391","121"
"2021","2","A","골목상권","1000686","경인로90길","8808","5069","3739","42","1724","2588","2335","1430","689","12","663","1422","1475","944","553","30","1061","1166","860","486","136"
"2021","2","A","골목상권","1000836","행운1길","2989","1601","1388","16","488","629","710","702","444","10","208","318","380","387","298","6","280","311","330","315","146"
