"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2018","1","A","골목상권","1000292","인촌로24길","2002","1125","877","10","329","525","525","367","246","2","159","316","299","193","156","8","170","209","226","174","90"
"2018","1","A","골목상권","1000502","월드컵로36길","5976","2331","3645","17","511","791","1095","1930","1632","7","203","407","557","570","587","10","308","384","538","1360","1045"
"2018","1","A","골목상권","1000294","인촌로6길","5091","2785","2306","20","563","881","1031","1047","1549","5","199","489","521","541","1030","15","364","392","510","506","519"
"2018","1","A","골목상권","1000256","용마산로100길","1403","710","693","2","112","221","360","402","306","1","31","95","166","208","209","1","81","126","194","194","97"
"2018","1","A","골목상권","1000275","보문로26길","6275","2934","3341","16","1245","1651","1397","1105","861","3","307","680","784","613","547","13","938","971","613","492","314"
"2018","1","A","골목상권","1000229","동일로101길","1862","888","974","4","220","394","494","496","254","0","69","169","236","241","173","4","151","225","258","255","81"
"2018","1","A","골목상권","1000128","광나루로24길","3085","1463","1622","10","685","813","775","575","227","2","274","355","367","299","166","8","411","458","408","276","61"
"2018","1","A","골목상권","1000013","율곡로10길","21634","10121","11513","48","4700","7534","5171","2989","1192","17","1332","3257","2914","1711","890","31","3368","4277","2257","1278","302"
"2018","1","A","골목상권","1000474","만리재옛길","9819","5011","4808","33","1981","3001","2602","1435","767","6","631","1515","1536","882","441","27","1350","1486","1066","553","326"
"2018","1","A","골목상권","1000115","아차산로5길","25285","14399","10886","118","4375","6756","6750","4740","2546","63","2221","4190","3706","2453","1766","55","2154","2566","3044","2287","780"
"2018","1","A","골목상권","1000150","면목로17길","2202","1314","888","12","299","455","498","549","389","5","123","246","287","368","285","7","176","209","211","181","104"
"2018","1","A","골목상권","1000032","다산로38길","6986","3584","3402","55","1699","1659","1577","1334","662","17","659","870","883","739","416","38","1040","789","694","595","246"
"2018","1","A","골목상권","1000048","퇴계로8길","74820","45721","29099","380","13596","27280","20804","10403","2357","119","5218","15865","14577","8182","1760","261","8378","11415","6227","2221","597"
"2018","1","A","골목상권","1000826","인헌길","1176","573","603","2","142","310","336","273","113","1","41","177","171","115","68","1","101","133","165","158","45"
"2018","1","A","골목상권","1000061","신흥로20길","6418","3363","3055","28","837","1481","1583","1720","769","2","446","1020","1016","608","271","26","391","461","567","1112","498"
"2018","1","A","골목상권","1000257","용마산로112길","1597","748","849","2","215","323","438","386","233","1","78","154","198","178","139","1","137","169","240","208","94"
"2018","1","A","골목상권","1000258","용마산로118길","2731","1312","1419","2","379","520","666","723","441","1","104","226","283","377","321","1","275","294","383","346","120"
"2018","1","A","골목상권","1000808","법원단지9길","633","227","406","0","71","153","172","186","51","0","12","48","59","75","33","0","59","105","113","111","18"
"2018","1","A","골목상권","1000237","동일로157길","3910","2373","1537","8","455","887","967","890","703","4","206","545","583","548","487","4","249","342","384","342","216"
"2018","1","A","골목상권","1000799","남부순환로234길","3071","1986","1085","17","497","765","653","605","534","6","239","525","410","392","414","11","258","240","243","213","120"
"2018","1","A","골목상권","1000782","관악로28길","1564","749","815","13","216","341","430","325","239","11","95","165","190","152","136","2","121","176","240","173","103"
"2018","1","A","골목상권","1000732","영신로9길","1833","1101","732","4","186","345","452","446","400","2","74","210","266","268","281","2","112","135","186","178","119"
"2018","1","A","골목상권","1000695","대림로34길","6745","4021","2724","31","1013","1567","1874","1452","808","17","415","977","1200","878","534","14","598","590","674","574","274"
"2018","1","A","골목상권","1000490","신촌로30길","1105","391","714","8","200","302","274","197","124","8","31","84","105","91","72","0","169","218","169","106","52"
"2018","1","A","골목상권","1000481","성미산로11길","5246","3015","2231","31","896","1449","1325","980","565","11","375","818","814","600","397","20","521","631","511","380","168"
"2018","1","A","골목상권","1000459","대흥로21길","6760","3269","3491","56","1218","1817","1678","1256","735","23","410","816","836","722","462","33","808","1001","842","534","273"
"2018","1","A","골목상권","1000704","도신로29길","1051","535","516","4","103","212","290","267","175","3","35","104","137","138","118","1","68","108","153","129","57"
"2018","1","A","골목상권","1000082","한강대로7길","21507","13490","8017","218","8167","5918","4064","1907","1233","64","3818","3896","3422","1482","808","154","4349","2022","642","425","425"
"2018","1","A","골목상권","1000311","화랑로19길","1830","944","886","0","203","433","540","407","247","0","82","199","284","203","176","0","121","234","256","204","71"
"2018","1","A","골목상권","1000273","보국문로16길","2299","1290","1009","0","253","415","568","665","398","0","62","188","295","455","290","0","191","227","273","210","108"
"2018","1","A","골목상권","1000506","효창원로93길","4660","2191","2469","12","982","1169","1277","875","345","3","349","524","584","526","205","9","633","645","693","349","140"
"2018","1","A","골목상권","1000246","면목로55길","1883","849","1034","2","318","468","466","406","223","1","80","200","227","195","146","1","238","268","239","211","77"
"2018","1","A","골목상권","1000281","삼양로8길","2145","838","1307","19","368","519","623","391","225","7","115","202","241","157","116","12","253","317","382","234","109"
"2018","1","A","골목상권","1000152","아차산로51길","16658","13146","3512","28","925","2576","5228","6451","1450","17","460","1776","4280","5447","1166","11","465","800","948","1004","284"
"2018","1","A","골목상권","1000153","아차산로55길","8467","4963","3504","28","583","1580","2690","2764","822","19","303","955","1698","1494","494","9","280","625","992","1270","328"
"2018","1","A","골목상권","1000052","녹사평대로32길","4392","2403","1989","31","928","1149","953","880","451","13","440","604","474","576","296","18","488","545","479","304","155"
"2018","1","A","골목상권","1000124","청계천로10나길","12062","7986","4076","36","1328","2569","3071","3371","1687","20","707","1708","2210","2227","1114","16","621","861","861","1144","573"
"2018","1","A","골목상권","1000034","동호로10길","12284","5895","6389","97","3918","3549","2414","1551","755","47","1301","1821","1393","855","478","50","2617","1728","1021","696","277"
"2018","1","A","골목상권","1000037","동호로20길","16917","8217","8700","166","5373","4702","3272","2192","1212","67","1751","2441","1974","1251","733","99","3622","2261","1298","941","479"
"2018","1","A","골목상권","1000084","한남대로20길","6600","3398","3202","51","1637","1908","1469","913","622","25","549","992","835","547","450","26","1088","916","634","366","172"
"2018","1","A","골목상권","1000063","우사단로14길","5853","2847","3006","42","1319","1873","1373","822","424","13","503","1014","742","349","226","29","816","859","631","473","198"
"2018","1","A","골목상권","1001006","천호대로197길","1789","854","935","4","204","395","462","463","261","1","90","194","204","199","166","3","114","201","258","264","95"
"2018","1","A","골목상권","1000997","올림픽로80길","2800","1401","1399","11","377","501","630","619","662","3","131","267","286","280","434","8","246","234","344","339","228"
"2018","1","A","골목상권","1000969","고덕로25길","1851","644","1207","5","208","347","426","638","227","3","66","129","118","190","138","2","142","218","308","448","89"
"2018","1","A","골목상권","1000978","상암로14길","3446","1785","1661","9","397","670","867","713","790","5","168","360","485","318","449","4","229","310","382","395","341"
"2018","1","A","골목상권","1000943","백제고분로21길","5152","3004","2148","22","724","1226","1289","1138","753","9","254","717","779","688","557","13","470","509","510","450","196"
"2018","1","A","골목상권","1000954","삼전로13길","7881","4667","3214","42","1128","1743","1968","1814","1186","16","469","1023","1176","1110","873","26","659","720","792","704","313"
"2018","1","A","골목상권","1001003","천호대로162길","3592","1849","1743","27","539","857","869","777","523","7","246","530","469","331","266","20","293","327","400","446","257"
"2018","1","A","골목상권","1000990","양재대로91길","4843","2742","2101","10","527","959","1153","1266","928","4","227","539","642","726","604","6","300","420","511","540","324"
"2018","1","A","골목상권","1000976","동남로85길","838","344","494","1","80","163","200","241","153","0","24","61","76","100","83","1","56","102","124","141","70"
"2018","1","A","골목상권","1000970","고덕로61길","652","260","392","1","74","104","157","166","150","0","23","40","57","61","79","1","51","64","100","105","71"
"2018","1","A","골목상권","1000213","천호대로97길","6151","4117","2034","24","684","1398","1385","1241","1419","14","387","928","881","813","1094","10","297","470","504","428","325"
"2018","1","A","골목상권","1000276","보문로31길","6281","3166","3115","7","700","1334","1529","1815","896","4","242","597","810","1026","487","3","458","737","719","789","409"
"2018","1","A","골목상권","1000833","청룡8길","3349","1825","1524","8","379","682","885","777","618","4","153","358","504","425","381","4","226","324","381","352","237"
"2018","1","A","골목상권","1000960","양재대로64길","15499","9290","6209","34","1799","3195","2983","2451","5037","9","803","1878","1891","1433","3276","25","996","1317","1092","1018","1761"
"2018","1","A","골목상권","1000272","동소문로6길","2635","1257","1378","33","409","548","748","604","293","10","143","295","361","277","171","23","266","253","387","327","122"
"2018","1","A","골목상권","1000007","북촌로5길","18900","13704","5196","39","3131","6647","5312","2884","887","24","1786","4841","4194","2212","647","15","1345","1806","1118","672","240"
"2018","1","A","골목상권","1000026","평창길","736","328","408","3","97","135","157","186","158","1","33","64","89","64","77","2","64","71","68","122","81"
"2018","1","A","골목상권","1000179","망우로18가길","2981","1197","1784","35","781","834","596","463","272","7","218","384","263","156","169","28","563","450","333","307","103"
"2018","1","A","골목상권","1000993","올림픽로48길","14090","8614","5476","84","1861","3639","3606","3084","1816","34","842","2150","2152","2074","1362","50","1019","1489","1454","1010","454"
"2018","1","A","골목상권","1000501","월드컵로25길","2032","1080","952","5","276","470","564","464","253","4","120","262","305","217","172","1","156","208","259","247","81"
"2018","1","A","골목상권","1000361","도봉로143길","2689","1511","1178","10","259","423","685","767","545","1","94","246","387","441","342","9","165","177","298","326","203"
"2018","1","A","골목상권","1000362","도봉로147길","3936","2217","1719","23","560","903","1061","922","467","14","269","572","585","494","283","9","291","331","476","428","184"
"2018","1","A","골목상권","1000221","휘경로3길","993","388","605","7","150","188","267","242","139","5","32","65","102","108","76","2","118","123","165","134","63"
"2018","1","A","골목상권","1000285","안암로5길","6460","3651","2809","27","758","1148","1425","1351","1751","7","289","651","796","753","1155","20","469","497","629","598","596"
"2018","1","A","골목상권","1000352","노해로60길","2519","1147","1372","22","421","575","639","591","271","6","138","277","285","283","158","16","283","298","354","308","113"
"2018","1","A","골목상권","1000360","도봉로114길","2352","1049","1303","23","394","517","609","545","264","6","120","244","263","260","156","17","274","273","346","285","108"
"2018","1","A","골목상권","1000910","도산대로81길","15776","5449","10327","133","5567","5671","2902","991","512","14","1367","2034","1256","461","317","119","4200","3637","1646","530","195"
"2018","1","A","골목상권","1000765","서달로8가길","5075","2250","2825","5","1018","1438","1257","983","374","0","252","507","636","583","272","5","766","931","621","400","102"
"2018","1","A","골목상권","1000876","언남길","15925","11271","4654","69","2343","4466","4548","3045","1454","42","1316","3167","3411","2205","1130","27","1027","1299","1137","840","324"
"2018","1","A","골목상권","1000792","난곡로74길","1294","687","607","1","172","294","342","313","172","1","54","168","187","158","119","0","118","126","155","155","53"
"2018","1","A","골목상권","1000725","여의대방로61길","5366","2671","2695","38","1010","1194","1216","987","921","15","415","648","613","461","519","23","595","546","603","526","402"
"2018","1","A","골목상권","1000365","도봉로169나길","1562","922","640","1","128","321","425","403","284","0","37","133","245","289","218","1","91","188","180","114","66"
"2018","1","A","골목상권","1000872","서초대로4길","7145","4358","2787","16","1025","1630","1872","1479","1123","12","472","988","1193","922","771","4","553","642","679","557","352"
"2018","1","A","골목상권","1000750","사당로23길","1211","473","738","8","157","242","290","242","272","3","34","107","116","88","125","5","123","135","174","154","147"
"2018","1","A","골목상권","1000776","장승배기로19길","2210","1215","995","2","367","402","517","552","370","1","238","230","253","280","213","1","129","172","264","272","157"
"2018","1","A","골목상권","1000747","사당로16가길","1894","1004","890","1","160","288","417","425","603","0","55","114","204","219","412","1","105","174","213","206","191"
"2018","1","A","골목상권","1000830","조원로18길","5022","3371","1651","4","435","865","820","834","2064","3","208","527","518","523","1592","1","227","338","302","311","472"
"2018","1","A","골목상권","1000831","조원중앙로2길","6087","3922","2165","12","549","985","1072","1158","2311","4","266","614","621","663","1754","8","283","371","451","495","557"
"2018","1","A","골목상권","1000860","바우뫼로39길","34668","22944","11724","121","6089","10520","8304","5540","4094","68","3142","7076","6079","3710","2869","53","2947","3444","2225","1830","1225"
"2018","1","A","골목상권","1000682","시흥대로94길","4425","2630","1795","6","455","838","1319","1194","613","4","231","514","793","706","382","2","224","324","526","488","231"
"2018","1","A","골목상권","1000938","학동로6길","16168","9206","6962","77","3631","5233","3755","2037","1435","31","1506","3159","2370","1193","947","46","2125","2074","1385","844","488"
"2018","1","A","골목상권","1000897","논현로123길","9931","5753","4178","52","2237","3019","2203","1344","1076","23","983","1836","1432","768","711","29","1254","1183","771","576","365"
"2018","1","A","골목상권","1000668","범안로11길","29927","20089","9838","196","4897","8609","7933","5619","2673","121","2710","6099","5518","3645","1996","75","2187","2510","2415","1974","677"
"2018","1","A","골목상권","1000693","대림로29길","4747","2484","2263","14","667","829","1177","1236","824","6","214","390","622","711","541","8","453","439","555","525","283"
"2018","1","A","골목상권","1000595","양천로49길","4078","2721","1357","28","347","725","954","1190","834","22","189","464","595","750","701","6","158","261","359","440","133"
"2018","1","A","골목상권","1000200","장한로27길","4852","2205","2647","23","696","989","1256","1194","694","9","237","474","561","535","389","14","459","515","695","659","305"
"2018","1","A","골목상권","1000612","개봉로1길","3994","2213","1781","2","159","263","324","520","2726","2","80","170","163","226","1572","0","79","93","161","294","1154"
"2018","1","A","골목상권","1000570","곰달래로31길","1494","592","902","0","173","304","413","401","203","0","63","135","158","123","113","0","110","169","255","278","90"
"2018","1","A","골목상권","1000607","화곡로59길","11746","6914","4832","69","1835","2374","2620","3125","1723","43","1091","1638","1713","1495","934","26","744","736","907","1630","789"
"2018","1","A","골목상권","1000761","상도로62길","2866","1473","1393","8","369","659","834","637","359","3","131","284","452","365","238","5","238","375","382","272","121"
"2018","1","A","골목상권","1000760","상도로61길","2615","1297","1318","4","312","605","779","592","323","1","107","240","392","332","225","3","205","365","387","260","98"
"2018","1","A","골목상권","1000627","구로동로28길","6180","2892","3288","6","1419","1781","1414","1096","464","2","355","791","766","665","313","4","1064","990","648","431","151"
"2018","1","A","골목상권","1000621","고척로21나길","1364","493","871","3","178","234","349","412","188","2","40","91","118","148","94","1","138","143","231","264","94"
"2018","1","A","골목상권","1000623","고척로27다길","1187","475","712","0","101","249","382","341","114","0","29","85","126","159","76","0","72","164","256","182","38"
"2018","1","A","골목상권","1000019","종로65길","9413","4617","4796","68","1010","1588","1883","2321","2543","15","321","799","910","1038","1534","53","689","789","973","1283","1009"
"2018","1","A","골목상권","1000542","중앙로25길","1046","391","655","1","121","184","265","273","202","0","30","72","90","100","99","1","91","112","175","173","103"
"2018","1","A","골목상권","1000641","도림로6길","3515","2096","1419","20","634","927","905","652","377","9","264","571","562","425","265","11","370","356","343","227","112"
"2018","1","A","골목상권","1000631","구로동로7길","22118","15571","6547","141","5128","7592","5720","2491","1046","96","2876","5540","4426","1828","805","45","2252","2052","1294","663","241"
"2018","1","A","골목상권","1000531","신목로2길","1677","725","952","6","173","307","499","442","250","1","45","137","201","180","161","5","128","170","298","262","89"
"2018","1","A","골목상권","1000578","공항대로59다길","7234","4416","2818","29","868","1852","2042","1566","877","13","335","1050","1331","1022","665","16","533","802","711","544","212"
"2018","1","A","골목상권","1000410","연서로41길","1381","722","659","3","161","349","419","356","93","3","71","184","209","198","57","0","90","165","210","158","36"
"2018","1","A","골목상권","1000215","한천로33길","2047","915","1132","2","260","388","531","520","346","1","109","201","208","213","183","1","151","187","323","307","163"
"2018","1","A","골목상권","1000199","장한로27가길","4226","1912","2314","19","613","876","1090","1090","538","7","198","424","478","499","306","12","415","452","612","591","232"
"2018","1","A","골목상권","1000443","수색로8길","4865","4008","857","8","229","402","524","806","2896","6","94","230","345","628","2705","2","135","172","179","178","191"
"2018","1","A","골목상권","1000395","서오릉로21길","1943","1159","784","4","92","248","445","761","393","1","27","90","239","563","239","3","65","158","206","198","154"
"2018","1","A","골목상권","1000551","화곡로4길","3911","2548","1363","3","307","632","782","924","1263","3","95","312","401","592","1145","0","212","320","381","332","118"
"2018","1","A","골목상권","1000513","남부순환로40길","3678","2408","1270","3","281","593","750","900","1151","3","92","294","392","572","1055","0","189","299","358","328","96"
"2018","1","A","골목상권","1000390","갈현로1길","1402","605","797","3","194","258","383","341","223","1","52","120","155","136","141","2","142","138","228","205","82"
"2018","1","A","골목상권","1000427","증산로9길","2231","1304","927","22","303","605","571","473","257","13","163","380","325","250","173","9","140","225","246","223","84"
"2018","1","A","골목상권","1000615","개봉로2길","4347","2251","2096","1","162","300","454","646","2784","1","54","121","195","279","1601","0","108","179","259","367","1183"
"2018","1","A","골목상권","1000319","덕릉로41길","7122","4021","3101","17","801","1483","1713","1967","1141","6","283","789","942","1303","698","11","518","694","771","664","443"
"2018","1","A","골목상권","1000742","동작대로35길","3297","1312","1985","8","466","615","767","928","513","3","145","282","304","292","286","5","321","333","463","636","227"
"2018","1","A","골목상권","1000813","서림7길","1435","793","642","1","120","269","411","470","164","1","43","113","233","295","108","0","77","156","178","175","56"
"2018","1","A","골목상권","1000684","경인로77길","25081","13375","11706","170","5352","7146","6358","3804","2251","81","2074","3747","3513","2351","1609","89","3278","3399","2845","1453","642"
"2018","1","A","골목상권","1000329","삼양로24길","1632","721","911","6","197","337","494","385","213","5","67","149","202","170","128","1","130","188","292","215","85"
"2018","1","A","골목상권","1000339","수유로12길","2954","1351","1603","14","393","457","678","777","635","6","128","231","289","324","373","8","265","226","389","453","262"
"2018","1","A","골목상권","1000287","오패산로3길","2305","1148","1157","8","387","546","622","511","231","2","145","273","354","245","129","6","242","273","268","266","102"
"2018","1","A","골목상권","1000321","도봉로18길","1154","456","698","9","133","267","331","281","133","0","36","103","126","112","79","9","97","164","205","169","54"
"2018","1","A","골목상권","1000057","백범로79길","5878","3637","2241","18","775","1585","1602","1183","715","11","375","1039","1076","710","426","7","400","546","526","473","289"
"2018","1","A","골목상권","1000008","북촌로5나길","5487","3651","1836","12","1004","1667","1490","999","315","4","600","1106","1062","689","190","8","404","561","428","310","125"
"2018","1","A","골목상권","1000367","도봉산4길","1409","1076","333","0","53","131","378","543","304","0","29","98","289","439","221","0","24","33","89","104","83"
"2018","1","A","골목상권","1000383","상계로1길","2455","910","1545","20","444","466","605","615","305","6","128","211","219","203","143","14","316","255","386","412","162"
"2018","1","A","골목상권","1000720","양평로22라길","17086","11533","5553","26","2887","6025","5088","2367","693","9","1379","4178","3686","1723","558","17","1508","1847","1402","644","135"
"2018","1","A","골목상권","1000728","영등포로35길","5309","2840","2469","16","808","1311","1354","1003","817","0","276","679","786","607","492","16","532","632","568","396","325"
"2018","1","A","골목상권","1000727","영등포로27길","12806","7831","4975","68","1975","3155","3062","2561","1985","28","868","1928","2016","1665","1326","40","1107","1227","1046","896","659"
"2018","1","A","골목상권","1000840","양산길","859","560","299","1","65","118","195","246","234","1","12","55","120","173","199","0","53","63","75","73","35"
"2018","1","A","골목상권","1000688","당산로31길","21138","10571","10567","124","4104","5149","4538","4217","3006","56","1575","2629","2315","2129","1867","68","2529","2520","2223","2088","1139"
"2018","1","A","골목상권","1000692","대림로22길","2742","1254","1488","9","459","501","669","635","469","2","114","208","326","326","278","7","345","293","343","309","191"
"2018","1","A","골목상권","1000447","증가로10길","1823","1005","818","1","219","341","463","470","329","0","76","162","236","295","236","1","143","179","227","175","93"
"2018","1","A","골목상권","1000496","와우산로3길","5351","3247","2104","106","1753","1644","1042","512","294","46","850","1144","700","317","190","60","903","500","342","195","104"
"2018","1","A","골목상권","1000494","와우산로29가길","6452","4097","2355","40","1500","1643","1533","1103","633","10","731","1089","1020","762","485","30","769","554","513","341","148"
"2018","1","A","골목상권","1000354","덕릉로60길","1497","627","870","21","168","286","443","386","193","9","57","122","167","164","108","12","111","164","276","222","85"
"2018","1","A","골목상권","1000348","한천로130길","1911","935","976","6","178","344","523","532","328","1","51","154","213","287","229","5","127","190","310","245","99"
"2018","1","A","골목상권","1000340","오패산로30길","991","394","597","4","125","217","321","215","109","2","39","80","121","93","59","2","86","137","200","122","50"
"2018","1","A","골목상권","1000299","정릉로8길","2404","1465","939","0","309","475","759","609","252","0","82","229","491","453","210","0","227","246","268","156","42"
"2018","1","A","골목상권","1000290","인촌로1길","6707","3790","2917","22","787","1447","1640","1686","1125","7","292","719","963","1099","710","15","495","728","677","587","415"
"2018","1","A","골목상권","1000307","한천로101가길","1115","502","613","11","148","224","299","282","151","7","47","96","135","131","86","4","101","128","164","151","65"
"2018","1","A","골목상권","1000241","면목로21길","1487","941","546","4","123","211","375","546","228","2","30","96","244","413","156","2","93","115","131","133","72"
"2018","1","A","골목상권","1000233","동일로139가길","3652","2297","1355","5","404","798","870","821","754","4","206","488","568","505","526","1","198","310","302","316","228"
"2018","1","A","골목상권","1000260","중랑천로10길","4566","3083","1483","24","545","1036","1312","1234","415","17","257","681","901","926","301","7","288","355","411","308","114"
"2018","1","A","골목상권","1000159","자양로15길","6293","3983","2310","37","812","1195","1797","1710","742","16","305","708","1276","1149","529","21","507","487","521","561","213"
"2018","1","A","골목상권","1000107","성덕정길","36276","14902","21374","193","5450","8471","12163","9293","706","127","3510","6143","3485","1150","487","66","1940","2328","8678","8143","219"
"2018","1","A","골목상권","1000151","아차산로40길","5088","2877","2211","20","785","1177","1301","1189","616","14","281","598","755","771","458","6","504","579","546","418","158"
"2018","1","A","골목상권","1000103","상원12길","8359","5393","2966","39","1177","1980","2215","1881","1067","23","572","1265","1482","1227","824","16","605","715","733","654","243"
"2018","1","A","골목상권","1000031","다산로36길","3006","1448","1558","18","755","796","683","519","235","7","254","393","370","272","152","11","501","403","313","247","83"
"2018","1","A","골목상권","1000038","동호로8길","7336","3437","3899","65","2067","1871","1519","1095","719","30","725","981","766","499","436","35","1342","890","753","596","283"
"2018","1","A","골목상권","1000035","동호로11길","4119","1830","2289","27","765","1091","1051","722","463","8","236","520","474","334","258","19","529","571","577","388","205"
"2018","1","A","골목상권","1000164","자양번영로3길","1974","1031","943","6","197","363","563","568","277","6","76","156","287","312","194","0","121","207","276","256","83"
"2018","1","A","골목상권","1000143","동일로24길","5710","3566","2144","31","929","1375","1469","1195","711","16","455","929","962","729","475","15","474","446","507","466","236"
"2018","1","A","골목상권","1000144","뚝섬로23길","4169","2226","1943","26","720","935","972","833","683","12","330","562","499","400","423","14","390","373","473","433","260"
"2018","1","A","골목상권","1000207","제기로5길","901","500","401","4","81","179","277","226","134","0","38","113","155","111","83","4","43","66","122","115","51"
"2018","1","A","골목상권","1000089","금호산2길","1117","563","554","2","132","236","302","267","178","0","46","122","163","130","102","2","86","114","139","137","76"
"2018","1","A","골목상권","1000126","한림말길","1731","762","969","12","430","385","398","324","182","2","130","166","182","160","122","10","300","219","216","164","60"
"2018","1","A","골목상권","1000793","난우길","1743","783","960","5","206","332","441","463","296","1","67","154","224","188","149","4","139","178","217","275","147"
"2018","1","A","골목상권","1000815","신림동길","2364","1246","1118","6","337","440","562","539","480","3","125","236","311","268","303","3","212","204","251","271","177"
"2018","1","A","골목상권","1000832","중앙길","4134","1870","2264","27","663","911","1043","831","659","22","183","363","509","417","376","5","480","548","534","414","283"
"2018","1","A","골목상권","1000783","관악로30길","1941","903","1038","13","289","433","516","394","296","11","121","206","227","176","162","2","168","227","289","218","134"
"2018","1","A","골목상권","1000046","퇴계로46길","41647","21663","19984","1200","11414","11719","9379","6003","1932","488","5109","6789","5353","2733","1191","712","6305","4930","4026","3270","741"
"2018","1","A","골목상권","1000696","대림로44길","6046","3742","2304","26","670","1310","1624","1432","984","17","354","898","1138","831","504","9","316","412","486","601","480"
"2018","1","A","골목상권","1000489","신촌로28가길","773","277","496","8","113","236","205","135","76","8","25","61","68","68","47","0","88","175","137","67","29"
"2018","1","A","골목상권","1000483","성미산로32길","3333","1843","1490","16","715","989","820","534","259","6","337","566","443","312","179","10","378","423","377","222","80"
"2018","1","A","골목상권","1000078","한강대로15길","23468","14551","8917","222","8456","6369","4520","2366","1535","66","3959","4111","3618","1714","1083","156","4497","2258","902","652","452"
"2018","1","A","골목상권","1000320","도봉로13길","1651","699","952","11","309","374","413","358","186","4","82","154","181","156","122","7","227","220","232","202","64"
"2018","1","A","골목상권","1000336","솔매로45길","2170","917","1253","9","338","435","526","483","379","1","96","162","244","199","215","8","242","273","282","284","164"
"2018","1","A","골목상권","1000347","한천로124나길","2991","2002","989","6","288","560","790","916","431","2","142","372","503","668","315","4","146","188","287","248","116"
"2018","1","A","골목상권","1000267","돌곶이로8길","1563","836","727","8","196","401","368","379","211","0","63","215","205","229","124","8","133","186","163","150","87"
"2018","1","A","골목상권","1000080","한강대로52길","16374","10680","5694","24","2253","4284","5002","3557","1254","3","1008","2681","3673","2484","831","21","1245","1603","1329","1073","423"
"2018","1","A","골목상권","1000451","충정로4길","29792","18370","11422","67","5051","10056","8164","4388","2066","27","2190","6077","5553","3045","1478","40","2861","3979","2611","1343","588"
"2018","1","A","골목상권","1000059","서빙고로71길","3317","2111","1206","20","544","924","939","517","373","4","256","584","600","355","312","16","288","340","339","162","61"
"2018","1","A","골목상권","1000165","천호대로109길","5382","3073","2309","23","876","1346","1424","1126","587","6","388","810","824","638","407","17","488","536","600","488","180"
"2018","1","A","골목상권","1000253","사가정로42길","1846","947","899","4","236","425","495","417","269","2","72","195","251","233","194","2","164","230","244","184","75"
"2018","1","A","골목상권","1000118","왕십리로26길","10809","6085","4724","48","1740","2491","2788","2523","1219","22","633","1364","1713","1619","734","26","1107","1127","1075","904","485"
"2018","1","A","골목상권","1000113","아차산로11길","23568","15334","8234","144","4318","6333","6035","4316","2422","93","2196","4274","4067","2851","1853","51","2122","2059","1968","1465","569"
"2018","1","A","골목상권","1000070","이태원로27길","6899","3660","3239","66","1934","2025","1291","1033","550","25","855","1095","677","666","342","41","1079","930","614","367","208"
"2018","1","A","골목상권","1000073","청파로47길","18783","8438","10345","739","5128","5329","4434","2458","695","297","2050","2589","2035","999","468","442","3078","2740","2399","1459","227"
"2018","1","A","골목상권","1000062","우사단로10길","7583","3704","3879","60","1853","2420","1663","926","661","23","564","1198","950","536","433","37","1289","1222","713","390","228"
"2018","1","A","골목상권","1000977","명일로13길","3926","2061","1865","7","699","1033","859","803","525","1","284","543","461","423","349","6","415","490","398","380","176"
"2018","1","A","골목상권","1000959","양재대로62길","27670","16734","10936","119","3771","5611","5785","5536","6848","46","1667","3603","3784","3148","4486","73","2104","2008","2001","2388","2362"
"2018","1","A","골목상권","1000964","오금로36길","10066","6430","3636","38","1652","2774","2464","2013","1125","12","854","1888","1628","1261","787","26","798","886","836","752","338"
"2018","1","A","골목상권","1000985","암사길","1499","818","681","9","142","328","355","392","273","3","58","151","184","244","178","6","84","177","171","148","95"
"2018","1","A","골목상권","1000981","상암로5길","4533","1969","2564","8","420","757","1045","1210","1093","4","132","324","431","439","639","4","288","433","614","771","454"
"2018","1","A","골목상권","1000193","왕산로43길","5947","3912","2035","49","1071","1498","1512","1161","656","31","673","1070","1029","710","399","18","398","428","483","451","257"
"2018","1","A","골목상권","1000986","양재대로101길","8262","4415","3847","21","1469","1946","1778","1422","1626","10","502","965","1032","733","1173","11","967","981","746","689","453"
"2018","1","A","골목상권","1000375","우이천로32길","1516","611","905","1","277","299","399","370","170","1","50","131","144","175","110","0","227","168","255","195","60"
"2018","1","A","골목상권","1000356","도당로13바길","1331","500","831","1","138","276","384","371","161","0","46","128","134","118","74","1","92","148","250","253","87"
"2018","1","A","골목상권","1000974","동남로65길","2603","876","1727","2","557","817","576","459","192","0","97","253","201","202","123","2","460","564","375","257","69"
